user_id,song_name,play_count,duration,play_ratio,skipped,rating
user_059,Dopesmoker,13,160,0.69,0,3.26
user_059,Uncle Dan's Cabin,17,243,0.72,0,2.7
user_059,In a Silent Way - LP Mix,6,288,0.94,0,3.22
user_059,"Cello Sonata No. 1 in F Major, Op. 5 No. 1: I. Adagio sostenuto - II. Allegro - Adagio - Presto",6,276,0.1,1,0.0
user_059,Symphony No. 5 in C-Sharp Minor: III. Scherzo,14,145,0.9,0,3.95
user_059,"Le scandale de ""Corydon""",8,228,0.96,0,3.96
user_059,"Piano Concerto No. 21 in C Major, K. 467: I. Allegro maestoso",3,262,0.46,0,1.3
user_059,Violin Concerto: I. Allegro moderato,14,295,0.46,0,3.0
user_059,Fear Not For Man,10,174,0.51,0,2.05
user_059,Gloomy Sunday,11,252,0.13,1,0.0
user_059,Salo Koos El Tala,20,243,0.13,1,0.0
user_059,"Swan Lake, Op.20, TH.12 / Act 2: No.13 Danses des cygnes: a) Valse - b) Moderato assai - c) Valse - d) Allegro moderato - e) Pas d'action (Andante) - f) Valse - g) Coda (Allegro vivace)",6,289,0.2,1,0.0
user_059,"Piano Concerto No. 22 in E-Flat Major, K. 482: III. Allegro",5,129,0.03,1,0.0
user_059,Petrushka,17,294,0.4,0,2.5
user_059,"Ah perfido!, Op.65",10,281,0.33,0,1.66
user_059,"Tannhäuser, WWV 70: Overture",3,202,0.06,1,0.0
user_059,Spellbound (1945) Spellbound Concerto,11,136,0.54,0,2.79
user_059,The Time Of The Barracudas,14,175,0.77,0,3.43
user_059,Survey of Singing from Madrigals to Modern Opera,5,229,0.23,1,0.43
user_059,Ahl El Hawa,1,289,0.12,1,0.0
user_059,"Piano Concerto No. 2 in B-Flat Major, Op. 83: I. Allegro non troppo",1,250,0.64,0,2.7
user_059,MacArthur Park Suite: MacArthur Park/One Of A Kind/Heavens Knows/MacArthur Park Reprise,16,265,0.04,1,0.44
user_059,"Symphony No. 4 in G Major: III. Ruhevoll, poco adagio",18,265,0.43,0,2.43
user_059,Best Drummer in Haiti,4,213,0.53,0,2.11
user_059,Sri Skandha Guru Kavacham,18,126,0.78,0,3.48
user_059,"Symphony No. 9 in D Minor, Op. 125 ""Ode to Joy"": IV. Presto - Allegro assai - Allegro assai vivace - Andante maestoso - Adagio ma non troppo, ma divoto",6,288,0.74,0,3.41
user_059,April,18,220,0.26,1,1.09
user_059,Seret El Hob,3,279,0.23,1,0.0
user_059,Awaken - 2008 Remaster,16,260,0.94,0,3.15
user_059,"Symphony No. 9 in D Minor, Op. 125 ""Ode to Joy"": III. Adagio molto e cantabile - Andante moderato",10,124,0.57,0,1.83
user_059,"Till Eulenspiegels lustige Streiche, Op. 28, TrV 171 - Instrumental",8,196,0.96,0,2.69
user_059,"Symphony No. 2 in D Major, Op. 73: I. Allegro non troppo",2,136,0.62,0,2.46
user_059,Warda Men Damena,16,173,0.34,0,1.41
user_059,Tune Up/When Lights Are Low,16,176,0.93,0,4.17
user_059,Ana Fe Entzark,13,249,0.59,0,2.02
user_059,The Visitors / Bye / End Titles: The Special Edition,5,259,0.28,1,0.08
user_059,Tubular Bells - Pt. I,9,287,0.9,0,3.87
user_059,Take a Pebble - 2012 Remastered Version,14,144,0.92,0,3.22
user_059,I'll Remember April,17,172,0.08,1,0.0
user_060,Ghosts,14,167,0.69,0,3.28
user_060,Sh-Boom,6,263,0.15,1,0.0
user_060,Crimson & Clover,19,264,0.22,1,0.0
user_060,I Get By,17,266,0.89,0,3.57
user_060,Frio,5,236,0.09,1,0.0
user_060,Special Girl,7,149,0.64,0,3.22
user_060,Love,14,196,0.03,1,0.22
user_060,El amor de mi vida,6,264,0.13,1,0.0
user_060,Christmas Everyday,15,160,0.36,0,2.6
user_060,Brazil,8,284,0.28,1,0.61
user_060,Crook for Life,17,300,0.14,1,0.0
user_060,Stick 'Em,11,216,0.67,0,3.06
user_060,I've Been Lonely For So Long,13,166,0.3,0,1.39
user_060,Fly By Day,10,205,0.47,0,1.47
user_060,"Breathe, Stretch, Shake (feat. P. Diddy)",20,294,0.96,0,3.81
user_060,Wicked Annabella - 2018 Stereo Remaster,18,257,0.88,0,2.76
user_060,Law Of The Land,20,220,0.73,0,3.71
user_060,Close to Me - 2006 Remaster,6,273,0.72,0,3.3
user_060,Weight of Sound,6,156,0.62,0,2.32
user_060,Don’t You Want My Love,13,127,0.76,0,3.36
user_060,Deseándote,8,148,0.2,1,0.0
user_060,Don't It Make Ya Feel,5,240,0.8,0,2.71
user_060,Me Caí de la Nube,16,141,0.91,0,3.06
user_060,Lluvia,16,197,0.48,0,1.67
user_060,Long As I Can See The Light,10,273,0.82,0,3.75
user_060,El Brinquito De La Perra Ronosa,13,221,0.93,0,2.66
user_060,Fucking Hostile,2,190,0.03,1,0.0
user_060,Just Like a Baby,11,183,0.73,0,3.0
user_060,"Lawyers, Guns and Money - 2007 Remaster",6,277,0.84,0,3.41
user_060,Gorgeous,8,235,0.96,0,3.55
user_060,Something's Happening,9,124,0.89,0,3.87
user_060,Pensando En Ti,12,148,0.42,0,2.11
user_060,Revelation,17,171,0.22,1,0.55
user_060,Te Llevaste Lo Mejor,3,298,0.6,0,2.43
user_060,Paddiwack Song,9,192,0.15,1,0.39
user_060,¿Quieres Ser Mi Novia?,2,125,0.62,0,1.82
user_060,Who Is It,3,239,0.66,0,2.95
user_060,Feel Like Flying,2,208,0.39,0,1.28
user_060,Stephanie Knows Who - LP / Stereo Version,4,184,0.59,0,2.76
user_060,Ego Tripping at the Gates of Hell,12,287,0.78,0,2.43
user_060,Funk Funk,5,220,0.89,0,2.78
user_060,Bowser,15,246,0.04,1,0.43
user_060,valentine (prod. flavors),20,282,0.33,0,2.57
user_060,When You Get Right Down to It,5,211,0.19,1,0.0
user_060,Alcohol,19,233,0.65,0,2.17
user_060,Lluvia,8,152,0.31,0,2.31
user_060,Me La Escondieron Sus Padres,15,196,0.76,0,2.28
user_060,Back To Back,13,239,0.55,0,2.39
user_060,You Never Even Called Me by My Name,20,149,0.23,1,0.0
user_060,Si Tú Tienes La Plata,14,259,0.92,0,2.74
user_060,She's All I Got,15,281,0.42,0,2.16
user_060,I Didn't Understand,5,164,0.63,0,2.65
user_060,Too Young to Burn,8,258,0.44,0,1.48
user_060,Heigh-Ho (The Dwarfs' Marching Song),8,169,0.34,0,2.11
user_060,Nobody's Business,20,150,0.85,0,3.86
user_060,Ole School Shit,12,275,0.75,0,2.76
user_060,Country Living,7,234,0.64,0,3.09
user_060,Again Tonight,2,231,0.78,0,2.96
user_060,Diosa - Remix,9,282,0.18,1,0.39
user_060,Get Your Mind Right Mami,7,254,0.01,1,0.0
user_060,Pushin' Too Hard,16,261,0.38,0,2.48
user_060,Despues De Tanto,3,272,0.34,0,1.41
user_060,Crossroads,11,152,0.12,1,0.2
user_060,Gone Shootin',2,285,0.37,0,1.96
user_060,Amigos Nunca,20,225,0.11,1,0.51
user_060,My Nigga - Remix,13,145,0.1,1,0.0
user_060,Skyline To,10,250,0.26,1,0.0
user_060,Cuerpo en Venta,4,232,0.94,0,2.48
user_060,Keep On Growing,2,151,0.92,0,2.74
user_060,Third Rock from the Sun,19,159,0.0,1,0.0
user_060,Angel Eyes,5,241,0.78,0,3.2
user_060,Crazy Bitch,13,230,0.32,0,1.88
user_060,I'd Rather Sleep,2,126,0.87,0,3.25
user_060,Disturbance At The Heron House,9,287,0.2,1,0.32
user_060,Penny Lane - Remastered 2009,18,122,0.48,0,2.31
user_060,Crazy for You,1,256,0.7,0,2.65
user_060,The Show Must Go On,11,244,0.88,0,3.28
user_060,What Do You Mean? - Acoustic,18,139,0.29,1,0.32
user_060,You Won't See Me Tonight (feat. Aaliyah),1,230,0.27,1,0.5
user_060,I Wanna Be Sedated,12,203,0.77,0,3.41
user_060,Hold On (Shut Up),1,201,0.43,0,1.4
user_060,La Basurita,13,224,0.61,0,2.49
user_060,Ronnie Drake (feat. SZA),7,120,0.68,0,2.77
user_060,Deep End Freestyle,13,149,0.35,0,1.66
user_060,Just Can't Get You Out of My Mind,17,169,0.15,1,0.79
user_060,Little Bunny Foo Foo,9,123,0.06,1,0.0
user_060,No Mentions,2,140,0.88,0,2.74
user_060,Goodbye Seventies,20,167,0.8,0,3.96
user_060,Medley,13,217,0.08,1,0.0
user_060,Perdóname Mi Amor,17,168,0.45,0,2.12
user_060,Banana,16,221,0.9,0,3.1
user_060,Redemption Song - Band Version,17,125,0.82,0,2.65
user_060,Bésame Morenita,18,150,0.29,1,0.83
user_060,Luto En El Cielo,15,145,0.19,1,0.24
user_060,Castles Made of Sand - 2006 Remaster,9,192,0.8,0,2.37
user_060,Marie's Wedding,15,236,0.48,0,2.55
user_060,The Love Gangster,13,296,0.17,1,0.0
user_060,Glass Houses,1,210,0.9,0,3.32
user_060,Wu-Tang Forever,8,225,0.28,1,0.0
user_060,Welcome To The Midwest,14,220,0.55,0,3.13
user_060,Canta Corazón,14,134,0.72,0,3.63
user_060,愛,18,179,0.56,0,1.87
user_060,Plastic Saddle,13,131,0.64,0,2.22
user_060,Sexy Love,12,202,0.17,1,0.58
user_060,"10,000 Hours",2,261,0.69,0,1.81
user_060,Our Time,12,137,0.11,1,0.0
user_060,Run for the Roses - 2018 Remaster,16,188,0.07,1,0.0
user_060,Main Hoon Na,8,205,0.04,1,0.0
user_060,Outlaw Shit (feat. Waylon Jennings & Yelawolf),17,294,0.94,0,3.35
user_060,Nothin',5,246,0.04,1,0.0
user_060,Quiero Saber De Ti,9,171,0.44,0,2.37
user_060,I'm Just a Prisoner (Of Your Good Lovin'),18,199,0.22,1,0.0
user_060,La Vecina Me Puso El Dedo,7,196,0.79,0,3.23
user_060,502 Come Up,18,178,0.6,0,2.95
user_060,Heaven,15,237,0.07,1,0.34
user_060,Te Amo Y Te Amaré,3,231,0.37,0,1.83
user_060,The Gates,7,131,0.21,1,0.0
user_060,Love Is The Seventh Wave,1,285,0.96,0,3.01
user_060,Seasons in the Sun,14,177,0.87,0,3.9
user_060,On the Hotline,9,255,0.5,0,1.52
user_060,I Got Money,7,174,0.53,0,1.8
user_060,Keep The Family Close,7,244,0.49,0,2.18
user_060,Whatever I Am (You Made Me),19,192,0.46,0,3.06
user_060,Y Andale - 2016 Remaster,19,264,0.51,0,1.98
user_060,Con la Puerta Abierta,11,159,0.11,1,0.0
user_060,Fast,14,154,0.42,0,2.61
user_060,Common Man,19,138,0.17,1,0.17
user_060,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),10,283,0.08,1,0.0
user_060,Big Boy Diamonds (feat. Kodak Black & London on Da Track),2,155,0.98,0,3.54
user_060,If I Ruled the World (Imagine That) (feat. Lauryn Hill),11,144,1.0,0,3.4
user_060,If You Need Me,16,224,0.15,1,0.57
user_060,Why Get Up,20,298,0.56,0,3.26
user_060,Can I Eat It?,2,299,0.1,1,0.0
user_060,Satellites (feat. Wiz Khalifa) - HPG Remix,15,220,0.64,0,3.11
user_060,I Feel Better All Over,1,255,0.69,0,1.8
user_060,Battle Cry,18,287,0.94,0,3.58
user_060,Millionaire Dream,2,157,0.03,1,0.0
user_060,How Many Friends,11,136,0.1,1,0.32
user_060,Abbronzatissima,12,131,0.3,0,2.19
user_060,Tengo un Amor,11,209,0.25,1,0.82
user_060,Get at Me,14,230,0.17,1,0.56
user_060,Soñador,5,239,0.71,0,2.91
user_060,Move Shake Drop Remix,12,234,0.39,0,1.78
user_060,My Guy - Single Version,18,215,0.47,0,2.45
user_060,Every Night,1,219,0.11,1,0.0
user_060,Let It Eat (feat. Ugly God),1,203,0.84,0,2.3
user_060,Bei Mer Bist Du Schoen,19,206,0.54,0,3.03
user_060,Motorcrash,19,290,0.48,0,1.72
user_060,Look Me Up,15,270,0.34,0,1.47
user_060,Lovin' Is Really My Game,20,176,0.99,0,3.06
user_060,Glass House,9,131,0.59,0,2.13
user_060,La Cumbia Michoacana,10,243,0.05,1,0.0
user_060,I Was Made To Love Her - Remastered 2001,16,227,0.89,0,3.46
user_060,Thank God For You,4,292,0.6,0,2.71
user_060,One Two,11,124,0.41,0,1.77
user_060,Dope House Family,20,268,0.36,0,1.73
user_060,Chateau,5,181,0.83,0,3.44
user_060,Llévame En Tu Viaje,14,221,0.58,0,3.17
user_060,Walkin' On The Sun,3,268,0.87,0,2.32
user_060,Pocket Calculator - 2009 Remaster,17,295,0.04,1,0.0
user_060,Tangerine Sky,13,134,0.71,0,3.05
user_060,Los Puentes De La Frontera,7,225,0.35,0,2.04
user_060,DAY TRIPPER,6,240,0.95,0,2.73
user_060,Monsters,8,166,0.71,0,3.17
user_060,Old MacDonald Had a Farm,16,177,0.24,1,0.67
user_060,The Cat Came Back,9,161,0.48,0,1.7
user_060,Little Bit Of Everything,4,273,0.71,0,2.71
user_060,Bab's Uvula Who?,18,205,0.22,1,0.0
user_060,Soul Sauce,11,165,0.06,1,0.0
user_060,All Fucked Up,2,143,0.41,0,2.52
user_060,Parrty - Pt. 1,10,197,0.7,0,3.17
user_060,Ezz-Thetic,11,234,0.67,0,1.96
user_060,Sweet Maxine,13,134,0.99,0,3.66
user_060,Enter Galactic (Love Connection Part I),5,211,0.06,1,0.12
user_060,Grease - 2007 Remaster,14,258,0.89,0,3.43
user_060,Joshua,9,299,0.53,0,1.76
user_060,Had Me @ Hello,18,223,0.95,0,3.57
user_060,Visite nuestro bar,11,215,0.75,0,2.55
user_060,Close Enough,1,158,0.03,1,0.0
user_060,"Hey, Lady Godiva",7,234,0.77,0,3.45
user_060,Sultans of Swing,11,174,0.48,0,1.8
user_060,Our Love,20,152,0.17,1,0.92
user_060,"Promises, Promises",18,251,0.71,0,3.08
user_060,No Puedo Olvidarte,18,300,0.46,0,1.73
user_060,1539 N. Calvert,5,199,0.48,0,1.88
user_060,"Honey, I'm Good.",11,255,0.3,0,1.03
user_060,Dallas,11,185,0.9,0,4.01
user_060,My Heart Skips A Beat,2,185,0.95,0,3.61
user_060,Still Be Friends (feat. Tory Lanez & Tyga),14,208,0.84,0,3.87
user_060,Sunny South Kensington,20,213,0.55,0,1.94
user_060,Lágrimas De Sangre,8,208,0.71,0,2.53
user_060,Te He De Amar Y Te He De Amar,17,255,0.9,0,3.02
user_060,Don’t Play This Song,4,176,0.43,0,1.84
user_060,The Twelve Days Of Christmas,20,211,0.3,0,2.09
user_060,Mi Cumbia Con Acordeón,14,126,0.99,0,3.33
user_060,Silly Puddy,20,143,0.83,0,3.76
user_060,Everlasting Love,12,156,0.9,0,3.63
user_060,Short Skirt Weather,3,195,0.88,0,3.31
user_060,Guede Zaina,11,236,0.1,1,0.0
user_060,96 Tears,12,160,0.68,0,2.46
user_061,There She Goes Again,16,242,0.27,1,1.05
user_061,Forever in My Life,12,278,0.62,0,1.88
user_061,"Gasolina (with Pitbull, Lil Jon, Noriega, Dj Buddha) - Dj Buddha Remix",19,176,0.55,0,2.37
user_061,The Eagle,5,155,0.92,0,3.03
user_061,De Higuey a la Capital,3,300,0.4,0,1.59
user_061,Old MacDonald Had a Farm,17,260,0.67,0,2.73
user_061,Sola,12,202,0.03,1,0.32
user_061,No Words - Remastered 2010,11,147,0.16,1,0.65
user_061,Guararé,4,267,0.9,0,3.37
user_061,Hasta El Día De Hoy,17,295,0.81,0,3.5
user_061,Lyin' Eyes - 2013 Remaster,18,293,0.02,1,0.0
user_061,At Last,8,282,0.58,0,2.17
user_061,Got To Be Some Changes Made,3,165,0.45,0,2.63
user_061,The Gates,4,151,0.99,0,3.25
user_061,Make It Hot (feat. Missy Elliott & Mocha),3,244,0.03,1,0.0
user_061,Rudderless - Remastered,12,157,0.61,0,2.91
user_061,I Found That Essence Rare,14,126,0.07,1,0.0
user_061,Yo Sé Que Te Acordarás,20,203,0.03,1,0.0
user_061,Tu Eres,20,170,0.51,0,2.09
user_061,Cover Girl,2,258,0.56,0,1.7
user_061,Hillbilly Bone (feat. Trace Adkins),20,146,0.82,0,2.88
user_061,A Long Time Ago,20,296,0.74,0,2.57
user_061,It's About That Time - Remix Version,20,151,0.97,0,3.25
user_061,pink skies,19,287,0.69,0,3.0
user_061,Pensando En Ti,10,268,0.51,0,1.79
user_061,She Dropped Me the Bomb,12,280,0.2,1,0.61
user_061,Lucky,9,230,0.5,0,2.4
user_061,Please Be There,6,142,0.54,0,1.79
user_061,L'amour Toujours (Small Mix),3,291,0.63,0,1.85
user_061,Traicionera,19,218,0.76,0,3.31
user_061,Pusherman,10,205,0.28,1,0.52
user_061,"You're So Square (Baby, I Don't Care)",4,146,0.08,1,0.0
user_061,16,11,228,0.54,0,1.9
user_061,Juicy,15,208,0.98,0,3.63
user_061,Mi Razon de Ser,18,257,0.17,1,0.0
user_061,He Don't Love You (Like I Love You),4,292,0.05,1,0.0
user_061,Little Darling (I Need You),15,178,0.0,1,0.03
user_061,Hold Me Now,15,152,0.59,0,3.22
user_061,Heaven,15,297,0.24,1,0.65
user_061,Brothers Gonna Work It Out,5,258,0.52,0,2.69
user_061,Love Season,7,202,0.13,1,0.0
user_061,El Circo,16,229,0.92,0,3.9
user_061,A Little Heaven's Rubbing Off On Me,16,293,0.97,0,3.03
user_061,Pequeña,2,264,0.97,0,2.85
user_061,Take This Job and Shove It,20,207,0.63,0,3.24
user_061,One Margarita,10,259,0.76,0,2.19
user_061,Success Story,5,168,0.64,0,2.97
user_061,La Luz de Tus Ojos,19,261,0.59,0,2.98
user_061,Cut the Cake - Single Edit,2,237,0.64,0,2.66
user_061,Virgin Man,5,124,0.06,1,0.0
user_061,Vagabond Virgin,15,272,0.62,0,2.36
user_061,Long Tail Cat,8,214,0.32,0,2.33
user_061,Running Back,7,285,0.27,1,0.71
user_061,Knees Of My Heart,14,223,0.58,0,2.56
user_061,What Are You Doing Sunday - Remastered,12,190,0.59,0,2.33
user_061,Paintwork,2,143,0.62,0,2.77
user_061,Flesh For Fantasy - Below The Belt Mix / 2001 Digital Remaster,5,270,0.05,1,0.0
user_061,Road Angel,15,281,0.45,0,2.1
user_061,Leap Frog - Take 11 / Take 6 / Master Take,1,202,0.65,0,2.34
user_061,"It Must Have Been Love - From the Film ""Pretty Woman""",5,178,0.94,0,2.85
user_061,Brimful Of Asha - Norman Cook Remix Single Version,9,256,0.8,0,2.4
user_061,Rumbo al Sur,3,160,0.96,0,3.61
user_061,Sigo Chambeando,14,224,0.36,0,1.83
user_061,Viva Tirado,7,275,0.8,0,2.24
user_061,Watch Out,15,141,0.49,0,3.08
user_061,Debajo De Aquel Árbol,6,149,0.73,0,2.03
user_061,Brighter Than The Sun,6,233,0.59,0,1.87
user_061,We No Speak Americano (JT Radio Edit),16,175,0.99,0,3.02
user_061,Asa Branca,12,241,0.43,0,2.12
user_061,Equal Rights,10,216,0.05,1,0.0
user_061,Three Little Birds,18,128,0.86,0,3.33
user_061,The Key To Gramercy Park - Album Version (Edited),20,249,0.66,0,2.49
user_061,Less Than Zero,19,159,0.01,1,0.0
user_061,Girls Just Want to Have Fun,13,296,0.61,0,2.81
user_061,4 In The Morning,12,255,0.07,1,0.0
user_061,The Closer You Get,5,166,0.61,0,2.42
user_061,Agárrale el Pantalón (feat. Zion & Lennox),15,141,0.73,0,3.21
user_061,Chill Out,7,239,0.88,0,3.1
user_061,Ready Or Not (Here I Come),7,298,0.13,1,0.0
user_061,The Sound Of The Suburbs,9,277,0.7,0,3.02
user_061,Salvadorena,3,162,0.4,0,2.4
user_061,If You Were Gay,3,213,0.65,0,3.12
user_061,Kinderfeld,6,141,0.35,0,1.79
user_061,Feel Your Love Tonight - 2015 Remaster,17,175,0.72,0,3.08
user_061,Actos De Un Tonto,4,148,0.34,0,2.32
user_061,I Need a Girl,6,177,0.44,0,2.71
user_061,Girl Inform Me,13,259,0.23,1,0.0
user_061,Gracias Amor,13,214,0.53,0,1.77
user_061,Pretty Song From Psych-Out,18,168,0.47,0,2.46
user_061,Pobreza Fatal,13,273,0.86,0,3.59
user_061,Pasos de cero,8,131,0.31,0,1.81
user_061,Older Girl,12,188,0.06,1,0.0
user_061,Hold Me Tight,4,143,0.02,1,0.05
user_061,Mrs. Potters Lullaby,6,182,0.54,0,1.77
user_061,Girl Like That,9,198,0.14,1,0.0
user_061,Darlington County,2,171,0.14,1,0.0
user_061,Sack O' Woe,3,228,0.88,0,3.54
user_061,"Outstanding - Original 12"" Mix",17,192,0.26,1,1.0
user_061,Aires De Navidad,6,258,0.94,0,3.74
user_061,Stand by Me,2,263,0.54,0,1.86
user_061,Something Happened on the Way to Heaven - 2016 Remaster,16,127,0.83,0,2.53
user_061,Shape of My Heart,14,264,0.3,0,1.46
user_061,Hail mi idrin,15,247,0.63,0,2.92
user_061,The Man With the Horn,12,163,0.16,1,0.15
user_061,Just Be A Man About It,12,294,0.25,1,0.0
user_061,La Muerte Del Pela Vacas,2,170,0.92,0,3.82
user_061,Aloha from Hell,3,123,0.31,0,1.04
user_061,Can't Blame You,7,167,0.92,0,3.15
user_061,We Didn't Start the Fire,14,283,0.46,0,1.63
user_061,Pop 4,10,248,1.0,0,2.77
user_061,Out The Window,14,247,0.21,1,0.0
user_061,El Gringo Y El Mexicano (La Tragedia De Un Mojado),12,294,0.8,0,3.24
user_061,Lay My Love,8,266,0.11,1,0.38
user_061,Macy's Day Parade,16,249,0.18,1,0.2
user_061,El Avión De La Muerte,2,235,0.35,0,1.11
user_061,Heaven Can Wait,3,193,0.55,0,2.92
user_061,Succotash - 2005 Digital Remaster,8,135,0.87,0,3.46
user_061,Fa Fa,17,272,0.72,0,3.54
user_061,Gloomy,13,128,0.17,1,0.0
user_061,Take Me for a Little While,4,275,0.95,0,3.65
user_061,Baby I Like It,11,205,0.96,0,3.47
user_061,Story Of Bo Diddley,17,289,0.83,0,3.95
user_061,I Don't Want To Be A Memory,19,175,0.69,0,3.32
user_061,Our Little Rendezvous,1,173,0.61,0,2.98
user_061,Rock Steady,16,189,0.58,0,2.27
user_061,Tuloy Pa Rin,9,279,0.84,0,2.83
user_061,Ready,1,152,0.07,1,0.0
user_061,Three More Days,16,173,0.09,1,0.0
user_061,Destilando Amor,4,235,0.91,0,3.71
user_061,Miles Away,6,220,0.84,0,3.14
user_061,Don't Fight The Intro,7,285,0.82,0,2.86
user_061,Truth Is,11,286,0.42,0,1.59
user_061,All I Want Is You,20,209,0.38,0,2.89
user_061,30 Days In The Hole,4,258,0.25,1,0.37
user_061,Nobody Else,14,260,0.92,0,3.32
user_061,From Stanton Station,6,186,0.08,1,0.0
user_061,100% Pure Love,10,163,0.07,1,0.37
user_061,Hole In My Life,15,136,0.08,1,0.0
user_061,Hello Mary Lou,2,280,0.47,0,1.54
user_061,Doo Wop (That Thing) - Edit,17,216,0.06,1,0.01
user_061,Tu Mirada,2,251,0.22,1,0.42
user_061,Royal Orleans - Remaster,20,120,0.57,0,3.39
user_061,Color My Love,8,214,0.46,0,2.37
user_061,E.V.A.,5,290,0.57,0,1.72
user_061,Party Crowd,3,254,0.8,0,3.32
user_061,Outside Woman Blues,20,274,0.37,0,2.38
user_061,Tu abandono,8,247,0.57,0,2.84
user_061,De Tanto Soñar,3,231,0.89,0,3.77
